2,0,17,1,0,0,0
3,0,17,1,0,0,0
4,0,17,0,1,0,0
5,0,17,0,1,0,0
6,1,17,0,1,0,0
7,1,17,0,1,0,0
8,1,17,0,1,0,0
9,1,17,0,1,0,0
10,1,17,0,1,0,0
11,1,17,0,1,0,0
12,1,17,0,1,0,0
13,1,17,0,1,0,0
14,1,17,0,1,0,0
15,1,16,1,1,0,0
16,1,16,1,1,0,0
17,1,16,0,2,1,0
18,1,15,1,1,1,1
19,1,15,1,1,1,1
20,1,15,0,2,1,1
21,1,15,0,2,1,1
22,1,15,0,2,1,1
23,1,15,0,2,1,1
24,1,15,0,2,1,1
25,1,14,1,2,1,1
26,1,14,1,2,1,1
27,1,13,1,3,1,1
28,1,13,1,3,1,1
29,1,13,0,4,1,1
30,1,13,0,4,1,1
31,1,13,0,3,0,2
32,1,13,0,3,0,2
33,1,12,1,3,0,2
34,1,11,2,2,0,3
35,1,11,1,3,0,3
36,1,11,0,4,1,3
37,1,11,0,4,1,3
38,1,11,0,4,1,3
39,1,10,1,4,1,3
40,1,10,1,4,1,3
41,1,10,0,4,1,4
42,1,10,0,4,1,4
43,1,9,1,3,1,5
44,1,9,1,3,1,5
45,1,9,0,4,2,5
46,1,9,0,4,2,5
47,1,9,0,4,2,5
48,1,9,0,4,2,5
49,1,9,0,3,2,6
50,1,9,0,2,1,7
51,1,9,0,2,1,7
52,1,9,0,2,1,7
53,1,9,0,2,1,7
54,1,9,0,1,1,8
55,1,9,0,1,1,8
56,1,9,0,1,1,8
57,1,9,0,1,1,8
58,1,9,0,1,1,8
59,1,9,0,0,0,9
60,1,9,0,0,0,9
61,1,9,0,0,0,9
62,1,9,0,0,0,9
63,1,9,0,0,0,9
64,1,9,0,0,0,9
65,1,9,0,0,0,9
66,1,9,0,0,0,9
67,1,9,0,0,0,9
68,1,9,0,0,0,9
69,1,9,0,0,0,9
70,1,9,0,0,0,9
71,1,9,0,0,0,9
72,1,9,0,0,0,9
73,1,9,0,0,0,9
74,1,9,0,0,0,9
75,1,9,0,0,0,9
2,0,17,1,0,0,0
3,0,17,1,0,0,0
4,0,17,0,1,1,0
5,0,16,1,1,1,0
6,0,16,1,1,1,0
7,0,16,0,2,2,0
8,1,16,0,2,2,0
9,1,16,0,2,2,0
10,1,16,0,2,2,0
11,1,16,0,2,2,0
12,1,15,1,2,2,0
13,1,15,1,2,2,0
14,1,15,0,3,2,0
15,1,15,0,3,2,0
16,1,15,0,3,2,0
17,1,15,0,3,2,0
18,1,15,0,2,1,1
19,1,15,0,2,1,1
20,1,15,0,2,1,1
21,1,15,0,1,0,2
22,1,15,0,1,0,2
23,1,15,0,1,0,2
24,1,14,1,1,0,2
25,1,14,1,1,0,2
26,1,14,0,2,0,2
27,1,14,0,2,0,2
28,1,14,0,1,0,3
29,1,14,0,1,0,3
30,1,14,0,1,0,3
31,1,13,1,1,0,3
32,1,13,1,1,0,3
33,1,13,0,2,1,3
34,1,13,0,2,1,3
35,1,12,1,2,1,3
36,1,12,1,2,1,3
37,1,12,0,3,1,3
38,1,12,0,3,1,3
39,1,11,1,3,1,3
40,1,11,1,2,1,4
41,1,11,0,3,1,4
42,1,11,0,3,1,4
43,1,11,0,3,1,4
44,1,11,0,3,1,4
45,1,10,1,3,1,4
46,1,10,1,3,1,4
47,1,10,0,3,0,5
48,1,10,0,3,0,5
49,1,10,0,3,0,5
50,1,10,0,3,0,5
51,1,10,0,2,0,6
52,1,10,0,2,0,6
53,1,10,0,2,0,6
54,1,10,0,2,0,6
55,1,10,0,1,0,7
56,1,10,0,1,0,7
57,1,10,0,1,0,7
58,1,10,0,1,0,7
59,1,10,0,1,0,7
60,1,10,0,1,0,7
61,1,10,0,0,0,8
62,1,10,0,0,0,8
63,1,10,0,0,0,8
64,1,10,0,0,0,8
65,1,10,0,0,0,8
66,1,10,0,0,0,8
67,1,10,0,0,0,8
68,1,10,0,0,0,8
69,1,10,0,0,0,8
70,1,10,0,0,0,8
71,1,10,0,0,0,8
72,1,10,0,0,0,8
73,1,10,0,0,0,8
2,0,17,1,0,0,0
3,0,17,1,0,0,0
4,0,16,1,1,0,0
5,0,16,1,1,0,0
6,1,16,0,2,0,0
7,1,15,1,2,0,0
8,1,15,1,2,0,0
9,1,15,0,3,0,0
10,1,15,0,3,0,0
11,1,15,0,3,0,0
12,1,15,0,3,0,0
13,1,15,0,3,0,0
14,1,15,0,3,0,0
15,1,15,0,3,0,0
16,1,15,0,3,0,0
17,1,14,1,3,0,0
18,1,14,1,2,0,1
19,1,14,0,3,0,1
20,1,13,1,2,0,2
21,1,13,1,2,0,2
22,1,12,1,3,1,2
23,1,12,1,2,1,3
24,1,11,1,3,1,3
25,1,11,1,3,1,3
26,1,11,0,4,1,3
27,1,11,0,4,1,3
28,1,11,0,4,1,3
29,1,11,0,4,1,3
30,1,11,0,4,1,3
31,1,11,0,4,1,3
32,1,11,0,4,1,3
33,1,11,0,3,1,4
34,1,11,0,3,1,4
35,1,11,0,3,1,4
36,1,11,0,2,0,5
37,1,11,0,2,0,5
38,1,11,0,1,0,6
39,1,11,0,1,0,6
40,1,11,0,0,0,7
41,1,11,0,0,0,7
42,1,11,0,0,0,7
43,1,11,0,0,0,7
44,1,11,0,0,0,7
45,1,11,0,0,0,7
46,1,11,0,0,0,7
47,1,11,0,0,0,7
48,1,11,0,0,0,7
49,1,11,0,0,0,7
50,1,11,0,0,0,7
51,1,11,0,0,0,7
52,1,11,0,0,0,7
53,1,11,0,0,0,7
54,1,11,0,0,0,7
55,1,11,0,0,0,7
56,1,11,0,0,0,7
57,1,11,0,0,0,7
58,1,11,0,0,0,7
59,1,11,0,0,0,7
60,1,11,0,0,0,7
61,1,11,0,0,0,7
62,1,11,0,0,0,7
63,1,11,0,0,0,7
64,1,11,0,0,0,7
65,1,11,0,0,0,7
66,1,11,0,0,0,7
67,1,11,0,0,0,7
2,0,17,1,0,0,0
3,0,17,1,0,0,0
4,0,17,0,1,0,0
5,0,17,0,1,0,0
6,0,17,0,1,0,0
7,1,17,0,1,0,0
8,1,17,0,1,0,0
9,1,16,1,1,0,0
10,1,16,1,1,0,0
11,1,16,0,2,0,0
12,1,15,1,2,0,0
13,1,15,1,2,0,0
14,1,15,0,3,0,0
15,1,15,0,3,0,0
16,1,15,0,3,0,0
17,1,15,0,3,0,0
18,1,15,0,2,0,1
19,1,15,0,2,0,1
20,1,15,0,2,0,1
21,1,15,0,2,0,1
22,1,15,0,2,0,1
23,1,15,0,2,0,1
24,1,15,0,2,0,1
25,1,15,0,1,0,2
26,1,15,0,1,0,2
27,1,15,0,1,0,2
28,1,15,0,0,0,3
29,1,15,0,0,0,3
30,1,15,0,0,0,3
31,1,15,0,0,0,3
32,1,15,0,0,0,3
33,1,15,0,0,0,3
